[0:00:03] 雪都: わこらだ
[0:39:00] 252506052525: 渋いってそれ褒め言葉なんか
[0:39:01] an_do121: え？
[0:39:03] PEI_OwO_: ？？？？？
[0:39:04] jasmugi: 35億？
[0:39:04] mikan_san: wwwwwww
[0:39:07] オデち: www
[0:39:08] ラボア: え？
[0:39:08] ayunosioyaki0223: wwww
[0:39:09] howlin_0: wwwwwwwwwwwww
[0:39:10] himikokichi_06: wwww
[0:39:11] とりーーも: ｗｗｗ
[0:39:11] 五色椿: wwwww
[0:39:12] ゆう77: 横文字苦手な人だ
[0:39:14] ラボア: wwwwwwwwwwwwwwwww
[0:39:15] その辺のねこ: wwwww
[0:39:15] an_do121: wwww
[0:39:16] ruchi_13: あ
[0:39:17] you_soon_k: おいしそう
[0:39:17] boxintobox: あ
[0:39:18] ayunosioyaki0223: あ
[0:39:18] minto13579: はっや
[0:39:18] あきぬこ: はや
[0:39:19] mikan_san: あ
[0:39:19] an_do121: あ
[0:39:19] gawrib: もう訳わからんのよww
[0:39:19] 神崎立夏: 年配にいぶし銀は誉め言葉
[0:39:19] あげあしとり: ｗｗｗｗｗｗ
[0:39:19] もくたろ: ｗｗｗｗｗ
[0:39:19] jhonnymorimori: あ
[0:39:20] kyo_kaaa: wwwwwwwww
[0:39:20] しょこら25: あ
[0:39:20] azisai1111: あ
[0:39:20] 星空くん: あ
[0:39:20] まみまる: あ
[0:39:20] lightreft1250: あ
[0:39:20] WIWY_YY_: あ
[0:39:20] ゆう77: あ
[0:39:21] himikokichi_06: あ
[0:39:21] 哀れな人の子: ｗ
[0:39:21] sunomono8: あ
[0:39:21] 夢現: あ
[0:39:21] オデち: wwww
[0:39:21] ozokunchan: あ
[0:39:21] マスクさん: はや
[0:39:22] waraashi: あ
[0:39:22] jasmugi: はや
[0:39:22] jhonnymorimori: はっや
[0:39:22] dokukinoco: あ
[0:39:22] しょこら25: はや
[0:39:23] roro_131: おいー
[0:39:23] howlin_0: wwwwwwwww
[0:39:23] ほまれ: あ
[0:39:23] ラボア: あ
[0:39:23] aina___10812: あ
[0:39:23] an_do121: はっや
[0:39:23] 無限叉焼炒飯定食: あ
[0:39:24] スパーズ: あ
[0:39:24] nin__zin202: 草
[0:39:24] らふれ: あ
[0:39:24] peroki0531: あ
[0:39:24] 05hana18: 即落ち二コマ
[0:39:24] そおお: あ
[0:39:24] unavele_nobu: あ
[0:39:24] 琉菜: Cheer1000
[0:39:24] とりーーも: あ
[0:39:25] kuruto__: あ
[0:39:26] drem_chan: あ
[0:39:26] aru_rujp: わこらだ
[0:39:26] panndaman1: あ
[0:39:26] shige__maru: あ
[0:39:27] レオマチ: radaoWakotu
[0:39:27] lara_3o: あ
[0:39:30] あさみや301: いぶし銀は日本語なんよ
[0:39:31] はるのてゃん: あ
[0:39:31] いのりさん: あ
[0:39:33] その辺のねこ: あ
[0:39:33] neu_rose: 終わりやんw
[0:39:33] yoichimu: あ
[0:39:34] kyo_kaaa: あ
[0:39:34] nassan46: あwww
[0:39:34] sutolaba: 即落ち
[0:39:35] ほのぼの: 無理wwww
[0:39:40] Nightbot: サブスクdiscordの入り方はこちら→https://twitter.com/rader2525/status/1167079316754067456
[0:39:43] ラボア: wwwwwwww
[0:39:44] dokukinoco: 望遠鏡
[0:39:44] 雪代: 遅れた……；； radaoWakotu radaoWakotu
[0:39:45] 神崎立夏: 避雷針
[0:39:45] itonemushi: いらなさそう
[0:39:46] ゆう77: 望遠鏡
[0:39:48] 渚月華: 望遠鏡つくれるよ
[0:39:51] howlin_0: 銅はあんまいらん
[0:39:51] an_do121: 望遠鏡
[0:39:52] egg_itoro: いつぞやのうんこ罰ゲームいっとこうや
[0:39:53] ゆきとよ: ｗｗｗｗｗ
[0:39:53] 神崎立夏: あ
[0:39:54] ryo_ngz: wwwwwww
[0:39:54] しょこら25: 望遠鏡
[0:39:55] himikokichi_06: wwww
[0:39:55] lightreft1250: a
[0:39:55] tempest0709: なんか普通にサバイバルしとるww
[0:39:55] roro_131: wwwww
[0:39:56] WIWY_YY_: wwww
[0:39:56] 星空くん: あ
[0:39:58] しょこら25: wwwwww
[0:39:58] ayunosioyaki0223: wwwwwww
[0:39:58] 紗弥0926: wwww
[0:39:58] PEI_OwO_: ｗｗｗｗｗｗ
[0:39:58] まみまる: wwwww
[0:39:58] 五色椿: wwwww
[0:39:58] ほまれ: あ
[0:39:58] 夢現: 望遠鏡作れるね
[0:39:58] とりーーも: あ
[0:40:00] sunomono8: wwwwwwww
[0:40:00] an_do121: wwww
[0:40:00] howlin_0: wwww
[0:40:00] minto13579: wwwwwww
[0:40:01] tiger_bay: ブロックにして建材に
[0:40:01] an_do121: あ
[0:40:02] 夢現: ｗｗｗｗ
[0:40:03] nin__zin202: 草wwww
[0:40:04] あきぬこ: wwwww
[0:40:04] panndaman1: wwwww
[0:40:04] peroki0531: wwwwww
[0:40:04] ゆきてゃん_: 望遠鏡くらいじゃない？
[0:40:05] mikan_san: モブの動きじゃねぇw
[0:40:05] もくたろ: 望遠鏡好きそうだけどな
[0:40:06] kuru053: 望遠鏡
[0:40:06] lara_3o: wwww
[0:40:06] はるのてゃん: 双眼鏡
[0:40:07] レオマチ: wwwwww
[0:40:07] boxintobox: さすがスター
[0:40:07] らむねーど: wwwwwwww
[0:40:08] しょこら25: wwwwwwwwwwww
[0:40:08] lightreft1250: ない
[0:40:08] sutolaba: 望遠鏡
[0:40:09] minto13579: ない
[0:40:10] yoichimu: wwwwwww
[0:40:10] azisai1111: ない
[0:40:10] ドコサヘキサエン: ない
[0:40:10] howlin_0: ない
[0:40:10] 夢現: ない
[0:40:10] _れいる: ない
[0:40:11] unavele_nobu: ない
[0:40:11] jhonnymorimori: ない
[0:40:11] xhakumaiix: ない
[0:40:11] ラボア: 望遠鏡
[0:40:11] みずいろか: ないよ
[0:40:11] ゆう77: ない
[0:40:11] ozokunchan: スターやなぁ
[0:40:11] dokukinoco: ない
[0:40:12] an_do121: ない
[0:40:12] ekf4hamada: ないね
[0:40:12] とりーーも: ない
[0:40:12] 星空くん: ない
[0:40:12] 神崎立夏: アメジストは？
[0:40:12] オデち: ないね
[0:40:12] kawaharaya: ない
[0:40:13] peroki0531: ないよ
[0:40:13] tempest0709: ないね
[0:40:14] PEI_OwO_: ないね
[0:40:14] higiomi: ない
[0:40:14] 紗弥0926: ない
[0:40:14] 五色椿: 銅はない
[0:40:15] うゆり: ww
[0:40:15] あさみや301: ない
[0:40:15] panndaman1: ない
[0:40:16] 渚月華: 装備もツールもない
[0:40:16] gawrib: wwww
[0:40:17] マスクさん: 赤錆まみれになりそうだけどないぞ
[0:40:18] ラボア: ない
[0:40:18] xxzizzxx: アメジスト取ったら望遠鏡くらいね
[0:40:18] しょこら25: ない
[0:40:19] はるのてゃん: あ、望遠鏡や
[0:40:19] lara_3o: ない
[0:40:20] うゆり: ない
[0:40:21] azisai1111: アメジストないと
[0:40:21] らむねーど: ない
[0:40:21] ファルム: ない
[0:40:22] ぽつかれ: ない
[0:40:22] いのりさん: ない
[0:40:22] dokukinoco: アメジストいるけどね
[0:40:22] 無限叉焼炒飯定食: 銅装備はないね
[0:40:23] sutolaba: ない
[0:40:23] bunchaan: ない
[0:40:25] 贄ﾁｬﾝ: ないよー
[0:40:25] 神崎立夏: 錆びそう
[0:40:25] はるのてゃん: ない
[0:40:26] 252506052525: エンダーマンって横文字ちゃうんか
[0:40:28] boxintobox: 胴装備あって欲しいけどないんだよな
[0:40:29] azu_moti: ない
[0:40:31] らむねーど: アメジストいる
[0:40:31] unavele_nobu: 落下ダメ
[0:40:35] jhonnymorimori: 落下ダメ
[0:40:36] 冷や茶: アメジストないと
[0:40:36] xxzizzxx: アメジストいるよ
[0:40:37] lightreft1250: 溺死しない?
[0:40:37] itonemushi: 落下ダメージ
[0:40:37] boxintobox: 固有名詞はありとか？
[0:40:38] nin__zin202: 気づいた
[0:40:39] しょこら25: コマンドちゃうねん
[0:40:41] an_do121: 落下ダメージ
[0:40:43] ファルム: 落下ダメ
[0:40:44] ゆきてゃん_: 落下ダメだね
[0:40:45] 神崎立夏: 銅鍋ほしい
[0:40:47] ruchi_13: 草
[0:40:49] あきぬこ: www
[0:40:50] 紗弥0926: wwww
[0:40:51] himikokichi_06: www
[0:40:52] sutolaba: 落下ダメ
[0:40:52] 五色椿: wwwww
[0:40:52] jhonnymorimori: wwwwww
[0:40:52] まみまる: wwww
[0:40:53] howlin_0: wwwww
[0:40:53] azu_moti: www
[0:40:54] ラボア: wwwwwwww
[0:40:55] an_do121: wwww
[0:40:59] らむねーど: wwww
[0:40:59] peroki0531: wwwwwww
[0:41:00] tiger_bay: 落下ダメージ無効だとエンドら相手にめっちゃ有利だね
[0:41:01] lara_3o: wwwww
[0:41:02] しょこら25: wwwwww
[0:41:02] aina___10812: ｗｗｗ
[0:41:04] ayunosioyaki0223: wwwwwww
[0:41:04] gawrib: wwwwww
[0:41:04] をぺ: wwwwwwww
[0:41:05] ヒルスト: 落下ダメfalseってまずくね？
[0:41:05] 琉菜: wwwwww
[0:41:05] laplace_sn: 溺れるダメージじゃね？
[0:41:05] 神崎立夏: www
[0:41:05] panndaman1: wwwwww
[0:41:06] kyo_kaaa: wwwwwwwwwwww
[0:41:06] nashu_noike: TRUEにした？
[0:41:07] am4kumo: wwwwww
[0:41:07] azucha_z: wwww
[0:41:09] sunomono8: wwwwww
[0:41:09] peroki0531: つかまえたw
[0:41:09] roro_131: 新しいw
[0:41:09] あきぬこ: ダイヤは生き物だった
[0:41:11] 雪代: 雪代 subscribed with Prime. They've subscribed for 5 months! わこらだ〜
[0:41:11] ozokunchan: 生きてる？w
[0:41:12] mikan_san: このダイヤ…！動くぞ…！
[0:41:15] スパーズ: 野生？
[0:41:15] an_do121: 生きてるの？w
[0:41:16] たぐ〇: おおお
[0:41:16] dokukinoco: ポケモンかよw
[0:41:17] aina___10812: 最近のダイヤはすげぇなぁ
[0:41:17] 五色椿: ダイヤに命が？
[0:41:18] たぐ〇: www
[0:41:19] ラボア: 生きてる…！？
[0:41:21] kyo_kaaa: 生きてる？
[0:41:23] がるーら: ディアンシーかな？
[0:41:24] 神崎立夏: このダイア生きてやがる!?
[0:41:24] PEI_OwO_: ポケモンｗｗｗｗ
[0:41:25] MeItN0N: wwwwwwwwwww
[0:41:30] netaiyo: 生きてるんだ…
[0:41:32] ayunosioyaki0223: wwwwwwwwwwwww
[0:41:33] あきぬこ: wwwwwwwwwww
[0:41:34] jhonnymorimori: wwwwwwww
[0:41:35] howlin_0: wwwwwwwww
[0:41:35] kohana0d06: ｗｗｗｗｗｗ
[0:41:36] roro_131: wwww
[0:41:37] ゆう77: wwwwww
[0:41:37] boxintobox: www
[0:41:38] an_do121: wwwwwwwwwwwwww
[0:41:38] azu_moti: www
[0:41:40] Nightbot: サブスクライブはこちら https://www.twitch.tv/products/raderaderader/ticket Primeの方は無料でスポンサー登録ができます→  https://twitch.amazon.com/prime
[0:41:40] ラボア: ？？？「ダイヤゲットだぜ！」
[0:41:40] いのりさん: 多いな
[0:41:41] drem_chan: w w w w
[0:41:41] panndaman1: wwwwww
[0:41:42] らむねーど: wwwwwwww
[0:41:43] まみまる: wwww
[0:41:43] おやじちゃん: radaoWakotu radaoWakotu radaoWakotu
[0:41:46] ghoulkuun: www
[0:41:46] waraashi: 手癖わっる
[0:41:48] はるのてゃん: wwwwwww
[0:41:49] mikan_san: "今日"？
[0:41:50] dokukinoco: お前の鉄も焼きなよw
[0:41:50] howlin_0: “今日”
[0:41:52] gawrib: wwww
[0:41:54] あきぬこ: 今日
[0:41:56] furutto110: ドローウィングダメージなってたことない？
[0:41:57] 神崎立夏: モテる男は違うなぁ
[0:41:58] kanipannn: ん？
[0:41:59] yoichimu: 今日
[0:41:59] ぐでぐで: アキネーター subscribed at Tier 1. They've subscribed for 23 months! 
[0:42:00] hikky7294: 今日ね
[0:42:02] しょこら25: 今日w
[0:42:02] スパーズ: スマブラの時は優しくない
[0:42:03] 252506052525: 同じやってても人格変わるしな
[0:42:04] ayunosioyaki0223: ？
[0:42:04] 露木ロコ: わこらだ
[0:42:05] howlin_0: ほぉーう
[0:42:06] 五色椿: あ
[0:42:06] ラボア: ？
[0:42:06] まみまる: ？
[0:42:06] 星空くん: あー
[0:42:08] いのりさん: なってますか？
[0:42:08] ゆきてゃん_: ？？
[0:42:08] ruchi_13: あ
[0:42:08] _れいる: ？？？？
[0:42:08] shilva_0: あ
[0:42:09] kawaharaya: ？
[0:42:09] あきぬこ: radaoKasu
[0:42:09] himikokichi_06: あ
[0:42:09] しょこら25: ？
[0:42:10] もくたろ: 粕ｗｗｗ
[0:42:10] _こっぺぱん: あ
[0:42:10] dokukinoco: あー
[0:42:11] jhonnymorimori: あ
[0:42:11] スパーズ: カタンは例外
[0:42:11] PEI_OwO_: ？？？？
[0:42:11] drem_chan: あー
[0:42:11] 神崎立夏: あ
[0:42:12] roy_rag: あ
[0:42:12] kyo_kaaa: ？
[0:42:12] えん: ？
[0:42:12] an_do121: あ
[0:42:12] さたさた: かす？
[0:42:12] しょこら25: あ
[0:42:12] まみまる: radaoKasu
[0:42:12] ゆう77: radaoKasu
[0:42:12] uta_0713: あ
[0:42:12] aso_beat: ?
[0:42:12] netaiyo: ？？？
[0:42:13] 星空くん: は？
[0:42:13] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:13] ほまれ: あ
[0:42:13] ちよび: radaoKasu
[0:42:13] ayunosioyaki0223: radaoKasu
[0:42:13] mikan_san: あ
[0:42:14] をぺ: あ
[0:42:14] aina___10812: radaoKasu radaoKasu
[0:42:14] yoichimu: あ
[0:42:14] しょこら25: ？？？？
[0:42:14] マスクさん: radaoKasu
[0:42:14] らむねーど: あ
[0:42:14] an_do121: ？
[0:42:14] panndaman1: あ
[0:42:15] lightreft1250: a
[0:42:15] kanon_nnn: おー
[0:42:15] 哀れな人の子: radaoKasu
[0:42:15] itonemushi: radaoKasu
[0:42:16] _れいる: radaoKasu
[0:42:16] an_do121: ？？？
[0:42:16] howlin_0: radaoKasu
[0:42:16] kuuta_rom: radaoKasu
[0:42:16] しょこら25: radaoKasu radaoKasu radaoKasu
[0:42:16] bota111: radaoKasu
[0:42:17] ほまれ: radaoKasu
[0:42:17] ozokunchan: radaoKasu
[0:42:17] minto13579: めちゃ恨み持つやん
[0:42:17] 無限叉焼炒飯定食: radaoHatena2 radaoHatena2 radaoHatena2
[0:42:17] am4kumo: radaoKasu
[0:42:17] らふれ: radaoKasu radaoKasu
[0:42:17] bc_moimoi: radaoKasu
[0:42:17] maru_yakedo: radaoKasu
[0:42:18] uta_0713: ？？？
[0:42:18] ゆきてゃん_: radaoKasu radaoKasu radaoKasu
[0:42:18] higiomi: radaoKasu radaoKasu radaoKasu
[0:42:18] 冷や茶: radaoKasu
[0:42:18] panndaman1: radaoKasu
[0:42:18] jhonnymorimori: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:18] スパーズ: radaoKasu radaoKasu radaoKasu
[0:42:18] nin__zin202: 草wwww
[0:42:19] nassan46: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:19] dojango_87: radaoKasu radaoKasu
[0:42:19] kyo_kaaa: radaoKasu
[0:42:19] ru_san0720: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:19] ruchi_13: radaoKasu
[0:42:19] karasu57: radaoKasu radaoKasu radaoKasu
[0:42:19] netaiyo: radaoKasu
[0:42:19] aya0821: ？
[0:42:19] なるか3: radaoKasu
[0:42:19] Pantobox: radaoKasu
[0:42:20] 琉菜: radaoKasu radaoKasu
[0:42:20] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:20] peroki0531: radaoKasu radaoKasu radaoKasu
[0:42:20] うゆり: radaoKasu radaoKasu radaoKasu
[0:42:20] その辺のねこ: radaoKasu radaoKasu radaoKasu
[0:42:21] pu_tyan: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:21] fuucyann: さけぶやん
[0:42:21] 252506052525: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:22] an_do121: radaoKasu radaoKasu
[0:42:22] kyo_kaaa: radaoKasu radaoKasu radaoKasu
[0:42:22] うゆり: radaoKasu radaoKasu
[0:42:22] stainlesses: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:22] raynidayooo: radaoKasu radaoKasu radaoKasu
[0:42:22] ghoulkuun: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:22] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:22] yoichimu: radaoKasu radaoKasu radaoKasu
[0:42:22] アオトナツ: radaoKasu radaoKasu radaoKasu
[0:42:23] 星空くん: 負けてばっかかな？
[0:42:23] furutto110: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:23] drem_chan: radaoKasu radaoKasu radaoKasu
[0:42:24] 五色椿: おっとぉ？
[0:42:24] らむねーど: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:24] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:24] ラボア: 粕
[0:42:24] carbonara10: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:24] lara_3o: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:24] sugayuuu: radaoKasu
[0:42:24] waraashi: ほぼ負けじゃん
[0:42:24] roy_rag: radaoKasu
[0:42:24] そおお: radaoKasu radaoKasu radaoKasu
[0:42:24] roro_131: radaoKasu radaoKasu radaoKasu
[0:42:25] いのりさん: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:25] ruchi_13: あ
[0:42:25] 無限叉焼炒飯定食: radaoKasu radaoKasu radaoKasu
[0:42:25] neu_rose: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:25] nassan46: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:25] うゆり: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:25] ﾊｲﾌﾝ: radaoKasu radaoKasu radaoKasu
[0:42:26] らむねーど: radaoKasu radaoKasu radaoKasu
[0:42:26] nooovel: nooovel subscribed with Prime. 
[0:42:26] ギンナン: radaoKasu
[0:42:26] uta_0713: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:27] スパーズ: radaoMoney radaoHusei radaoKasu
[0:42:27] sunomono8: あ
[0:42:27] ぽつかれ: radaoKasu radaoKasu radaoKasu
[0:42:27] shige__maru: radaoKasu radaoKasu radaoKasu
[0:42:28] ayunosioyaki0223: あ
[0:42:28] nassan46: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:28] unavele_nobu: radaoKasu radaoKasu radaoKasu
[0:42:28] panndaman1: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:28] まさ2013: わこらだ
[0:42:28] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:29] jinjar_: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:29] sugayuuu: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:29] ryo_ngz: あ
[0:42:30] スパーズ: radaoKasu radaoKasu radaoKasu
[0:42:30] aya0821: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:30] はるのてゃん: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:30] roy_rag: あ
[0:42:30] まみまる: あ
[0:42:30] nassan46: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:31] stainlesses: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:31] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:31] みずいろか: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:31] 夢現: はっずｗ
[0:42:32] らむねーど: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:32] howlin_0: 鬱〜？
[0:42:33] netaiyo: あ
[0:42:33] xhakumaiix: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:33] kuuta_rom: あ
[0:42:33] 神崎立夏: ※ただしキャラによる
[0:42:34] gawrib: radaoKasu radaoKasu radaoKasu
[0:42:34] そふぃ3: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:34] スパーズ: radaoKitya radaoKitya radaoKitya radaoKitya
[0:42:34] PEI_OwO_: あ
[0:42:34] くらげてん: radaoKasu radaoKasu radaoKasu
[0:42:35] tamaona: radaoKasu
[0:42:35] ラボア: あ
[0:42:35] スパーズ: radaoGahaha radaoGahaha radaoGahaha radaoGahaha radaoGahaha
[0:42:35] をぺ: radaoKasu radaoKasu radaoKasu
[0:42:36] pikka1005: radaoKasu radaoKasu
[0:42:37] とりーーも: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:37] drem_chan: あ
[0:42:37] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:37] 星空くん: 後日また対戦か
[0:42:38] otenba_usagi: あ
[0:42:38] れい03: radaoKasu radaoKasu radaoKasu
[0:42:38] roro_131: あーあー
[0:42:38] らむねーど: あ
[0:42:39] ゆーーー_: yuuuuuu_0000_ subscribed with Prime. They've subscribed for 6 months, currently on a 4 month streak! 今来た わこらだ!
[0:42:39] raynidayooo: radaoGahaha
[0:42:39] sutolaba: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:40] スパーズ: radaoKasu radaoKasu radaoKasu
[0:42:40] 琉菜: あ
[0:42:40] gawrib: wwwwww
[0:42:40] hikky7294: あ
[0:42:41] kanipannn: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:41] azu_moti: radaoKasu radaoKasu radaoKasu
[0:42:42] 五色椿: お
[0:42:42] an_do121: あーあw
[0:42:42] mikan_san: お
[0:42:42] 雪代: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:42] crow_d27i7: 部活かなw
[0:42:43] sutolaba: あ
[0:42:43] mouhu_021: radaoTyu
[0:42:43] kuru053: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:44] さめちだい: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:45] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:45] しょこら25: あ
[0:42:45] roro_131: お
[0:42:46] マスクさん: お
[0:42:46] なるか3: radaoKasu radaoKasu
[0:42:46] ここねり: お
[0:42:46] てぃやんでい: お
[0:42:47] panndaman1: あ
[0:42:47] スパーズ: radaoKasu radaoKasu radaoKasu
[0:42:47] an_do121: wwwwwwww
[0:42:48] まみまる: お
[0:42:48] nin__zin202: お
[0:42:48] keikeink: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:48] 五色椿: おい
[0:42:48] らふれ: お
[0:42:48] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:48] ruchi_13: wwwww
[0:42:49] aina___10812: お
[0:42:49] himikokichi_06: あ
[0:42:50] an_do121: お
[0:42:50] あげあしとり: ｗｗｗ
[0:42:51] shige__maru: あ
[0:42:51] howlin_0: wwww
[0:42:51] netaiyo: 部活？
[0:42:51] まみまる: radaoKitya radaoKitya radaoKitya
[0:42:51] スパーズ: radaoKasu radaoKasu radaoKasu radaoKasu
[0:42:51] ラボア: おい
[0:42:51] あきぬこ: ぽまえに言ってんのよ
[0:42:52] ほまれ: あ
[0:42:52] 梨一: www
[0:42:53] an_do121: おい
[0:42:55] らふれ: は？
[0:42:55] 五色椿: おー
[0:42:55] スパーズ: radaoKitya radaoKitya radaoKitya radaoKitya
[0:42:55] しょこら25: お
[0:42:56] drem_chan: お
[0:42:56] minto13579: おお
[0:42:57] shige__maru: おい
[0:42:57] 252506052525: お前の初配信がスマブラやもんな
[0:42:57] nin__zin202: www
[0:42:57] ninfea_03: お
[0:42:58] panndaman1: お
[0:42:58] がるーら: エンドラ終わったらスマブラ配信か
[0:42:59] よわはと: お
[0:43:00] スパーズ: お
[0:43:00] roy_rag: お
[0:43:01] しのんの: おお
[0:43:01] stainlesses: やってんねぇ
[0:43:01] tempest0709: ふーんwww
[0:43:01] らむねーど: おい
[0:43:01] kyo_kaaa: お
[0:43:02] あらんえむかーびぃ: お世辞やぞ
[0:43:03] ayunosioyaki0223: wwwwww
[0:43:03] 暇な爆弾魔: おお
[0:43:04] BENIimo: お？
[0:43:05] ゆきとよ: ｗｗｗｗｗ
[0:43:05] aina___10812: ｗｗｗｗ
[0:43:06] あきぬこ: wwwwwww
[0:43:07] netaiyo: 二次会はスマブラか
[0:43:07] gawrib: wwwww
[0:43:08] mituha_a: mituha_a subscribed at Tier 1. They've subscribed for 15 months! 
[0:43:09] howlin_0: wwwwwwwww
[0:43:09] しょこら25: wwwwww
[0:43:10] an_do121: wwww
[0:43:10] sunomono8: wwwwwww
[0:43:10] がるーら: radaoW radaoW radaoW radaoW
[0:43:10] kyo_kaaa: wwwwww
[0:43:11] らむねーど: お
[0:43:11] itonemushi: 認めないじゃんwww
[0:43:11] peroki0531: wwwww
[0:43:12] otenba_usagi: www
[0:43:12] らむねーど: wwwwwwww
[0:43:15] まみまる: wwwwww
[0:43:15] panndaman1: wwwww
[0:43:15] gawrib: wwww
[0:43:16] mawt___: ふーん
[0:43:16] _れいる: wwwww
[0:43:18] shige__maru: wwwww
[0:43:18] ラボア: wwwwwwww
[0:43:19] an_do121: wwwwwwwwwww
[0:43:19] たぐ〇: 笑笑笑笑
[0:43:19] yoichimu: wwwwwww
[0:43:19] kyo_kaaa: wwwwwwwwwwww
[0:43:20] 神崎立夏: まる
[0:43:21] 五色椿: wwwwww
[0:43:21] 星空くん: ありさかさんも上手い
[0:43:21] aina___10812: ｗｗｗ
[0:43:21] 紗弥0926: つっよ
[0:43:21] sutolaba: wwww
[0:43:21] 夢現: え
[0:43:21] ayunosioyaki0223: wwwwwwwwwwwwwww
[0:43:21] yasino1504: wwwwwww
[0:43:22] lara_3o: wwwwwww
[0:43:22] ゆきとよ: ｗｗｗｗｗｗｗｗｗ
[0:43:22] bc_moimoi: wwwww
[0:43:22] 神崎立夏: ま？
[0:43:23] dokukinoco: www
[0:43:23] aya0821: wwwww
[0:43:23] たぐ〇: まる
[0:43:23] roro_131: wwwwwwwwwwwww
[0:43:23] ruchi_13: wwwwwwwww
[0:43:23] himikokichi_06: wwwwwwww
[0:43:23] 梨一: え
[0:43:24] keikeink: wwwwwww
[0:43:24] ryo_ngz: wwwwww
[0:43:24] roy_rag: wwwww
[0:43:24] kohana0d06: ｗｗｗ
[0:43:24] ここねり: wwwwwwww
[0:43:24] そふぃ3: ボロカスやんwww
[0:43:24] crow_d27i7: wwww
[0:43:24] itonemushi: wwwwwwwwwwww
[0:43:24] 紗弥0926: wwwwww
[0:43:24] shilva_0: wwwwww
[0:43:25] sunomono8: wwwwwwwwwwwwwwww
[0:43:25] 星空くん: wwww
[0:43:25] みずいろか: wwwwwwwwwwwwwww
[0:43:25] まみまる: wwwwwwww
[0:43:25] jhonnymorimori: wwwwwwwwwwwww
[0:43:25] neu_rose: え？
[0:43:25] lightreft1250: ｗｗｗｗｗ
[0:43:25] ほまれ: wwwwwww
[0:43:26] 夢現: ｗｗｗｗ
[0:43:26] yuimo_1823: wwwww
[0:43:26] たぐ〇: つっよ
[0:43:26] PEI_OwO_: つっよｗｗｗ
[0:43:26] _れいる: wwwwwwwwww
[0:43:27] 無限叉焼炒飯定食: wwwwwwwwww
[0:43:27] ほのぼの: wwwwww
